Row number,Year,Stlkey,Station,Setno,IPHC Species Code,Scientific Name,Species Name,SampleType,HooksFished,HooksRetrieved,HooksObserved,Number Observed
801,2020,20200588,2335,79,303,,Hook with Skin,20Hook,792.0,792.0,160.0,58.0
802,2020,20200588,2335,79,304,,Empty Hook,20Hook,792.0,792.0,160.0,70.0
803,2020,20200588,2335,79,305,,Hook with Bait,20Hook,792.0,792.0,160.0,11.0
804,2020,20200588,2335,79,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
805,2020,20200589,2333,80,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,3.0
806,2020,20200589,2333,80,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,39.0
807,2020,20200589,2333,80,91,Porifera,unident. Sponge,20Hook,792.0,792.0,160.0,1.0
808,2020,20200589,2333,80,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
809,2020,20200589,2333,80,303,,Hook with Skin,20Hook,792.0,792.0,160.0,17.0
810,2020,20200589,2333,80,304,,Empty Hook,20Hook,792.0,792.0,160.0,96.0
811,2020,20200589,2333,80,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
812,2020,20200590,2332,81,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,15.0
813,2020,20200590,2332,81,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,4.0
814,2020,20200590,2332,81,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,5.0
815,2020,20200590,2332,81,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,3.0
816,2020,20200590,2332,81,93,,Sea Anemone,20Hook,792.0,792.0,160.0,4.0
817,2020,20200590,2332,81,303,,Hook with Skin,20Hook,792.0,792.0,160.0,8.0
818,2020,20200590,2332,81,304,,Empty Hook,20Hook,792.0,792.0,160.0,60.0
819,2020,20200590,2332,81,305,,Hook with Bait,20Hook,792.0,792.0,160.0,52.0
820,2020,20200591,2159,82,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
821,2020,20200591,2159,82,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,3.0
822,2020,20200591,2159,82,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
823,2020,20200591,2159,82,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
824,2020,20200591,2159,82,304,,Empty Hook,20Hook,792.0,792.0,160.0,99.0
825,2020,20200591,2159,82,305,,Hook with Bait,20Hook,792.0,792.0,160.0,16.0
826,2020,20200591,2159,82,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,3.0
827,2020,20200592,2315,83,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,24.0
828,2020,20200592,2315,83,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
829,2020,20200592,2315,83,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
830,2020,20200592,2315,83,304,,Empty Hook,20Hook,792.0,792.0,160.0,125.0
831,2020,20200592,2315,83,305,,Hook with Bait,20Hook,792.0,792.0,160.0,7.0
832,2020,20200593,2317,84,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
833,2020,20200593,2317,84,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,31.0
834,2020,20200593,2317,84,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
835,2020,20200593,2317,84,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
836,2020,20200593,2317,84,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
837,2020,20200593,2317,84,303,,Hook with Skin,20Hook,792.0,792.0,160.0,15.0
838,2020,20200593,2317,84,304,,Empty Hook,20Hook,792.0,792.0,160.0,92.0
839,2020,20200593,2317,84,305,,Hook with Bait,20Hook,792.0,792.0,160.0,5.0
840,2020,20200594,2147,85,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
841,2020,20200594,2147,85,124,Sebastes caurinus,Copper Rockfish,20Hook,792.0,792.0,160.0,2.0
842,2020,20200594,2147,85,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
843,2020,20200594,2147,85,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
844,2020,20200594,2147,85,303,,Hook with Skin,20Hook,792.0,792.0,160.0,32.0
845,2020,20200594,2147,85,304,,Empty Hook,20Hook,792.0,792.0,160.0,89.0
846,2020,20200594,2147,85,305,,Hook with Bait,20Hook,792.0,792.0,160.0,20.0
847,2020,20200594,2147,85,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
848,2020,20200595,2148,86,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,5.0
849,2020,20200595,2148,86,124,Sebastes caurinus,Copper Rockfish,20Hook,800.0,800.0,160.0,2.0
850,2020,20200595,2148,86,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,800.0,800.0,160.0,1.0
851,2020,20200595,2148,86,303,,Hook with Skin,20Hook,800.0,800.0,160.0,38.0
852,2020,20200595,2148,86,304,,Empty Hook,20Hook,800.0,800.0,160.0,69.0
853,2020,20200595,2148,86,305,,Hook with Bait,20Hook,800.0,800.0,160.0,38.0
854,2020,20200596,2145,87,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,11.0
855,2020,20200596,2145,87,303,,Hook with Skin,20Hook,792.0,792.0,160.0,20.0
856,2020,20200596,2145,87,304,,Empty Hook,20Hook,792.0,792.0,160.0,97.0
857,2020,20200596,2145,87,305,,Hook with Bait,20Hook,792.0,792.0,160.0,13.0
858,2020,20200596,2145,87,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
859,2020,20200597,2313,88,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,57.0
860,2020,20200597,2313,88,81,(includes brittle and basketstars),unident. Starfish,20Hook,792.0,792.0,160.0,1.0
861,2020,20200597,2313,88,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
862,2020,20200597,2313,88,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
863,2020,20200597,2313,88,304,,Empty Hook,20Hook,792.0,792.0,160.0,91.0
864,2020,20200597,2313,88,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
865,2020,20200597,2313,88,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
866,2020,20200598,2318,89,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,34.0
867,2020,20200598,2318,89,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,3.0
868,2020,20200598,2318,89,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
869,2020,20200598,2318,89,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
870,2020,20200598,2318,89,304,,Empty Hook,20Hook,792.0,792.0,160.0,89.0
871,2020,20200598,2318,89,305,,Hook with Bait,20Hook,792.0,792.0,160.0,18.0
872,2020,20200599,2150,90,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
873,2020,20200599,2150,90,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,2.0
874,2020,20200599,2150,90,303,,Hook with Skin,20Hook,792.0,792.0,160.0,1.0
875,2020,20200599,2150,90,304,,Empty Hook,20Hook,792.0,792.0,160.0,151.0
876,2020,20200599,2150,90,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
877,2020,20200600,2324,91,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
878,2020,20200600,2324,91,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
879,2020,20200600,2324,91,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
880,2020,20200600,2324,91,304,,Empty Hook,20Hook,792.0,792.0,160.0,119.0
881,2020,20200600,2324,91,305,,Hook with Bait,20Hook,792.0,792.0,160.0,18.0
882,2020,20200600,2324,91,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
883,2020,20200601,2327,92,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
884,2020,20200601,2327,92,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,5.0
885,2020,20200601,2327,92,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
886,2020,20200601,2327,92,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
887,2020,20200601,2327,92,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
888,2020,20200601,2327,92,303,,Hook with Skin,20Hook,792.0,792.0,160.0,16.0
889,2020,20200601,2327,92,304,,Empty Hook,20Hook,792.0,792.0,160.0,107.0
890,2020,20200601,2327,92,305,,Hook with Bait,20Hook,792.0,792.0,160.0,14.0
891,2020,20200602,2152,93,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
892,2020,20200602,2152,93,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
893,2020,20200602,2152,93,303,,Hook with Skin,20Hook,792.0,792.0,160.0,23.0
894,2020,20200602,2152,93,304,,Empty Hook,20Hook,792.0,792.0,160.0,104.0
895,2020,20200602,2152,93,305,,Hook with Bait,20Hook,792.0,792.0,160.0,17.0
896,2020,20200603,2158,95,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
897,2020,20200603,2158,95,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,4.0
898,2020,20200603,2158,95,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
899,2020,20200603,2158,95,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,3.0
900,2020,20200603,2158,95,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,2.0
901,2020,20200603,2158,95,303,,Hook with Skin,20Hook,792.0,792.0,160.0,43.0
902,2020,20200603,2158,95,304,,Empty Hook,20Hook,792.0,792.0,160.0,65.0
903,2020,20200603,2158,95,305,,Hook with Bait,20Hook,792.0,792.0,160.0,28.0
904,2020,20200604,2169,94,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
905,2020,20200604,2169,94,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,4.0
906,2020,20200604,2169,94,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,8.0
907,2020,20200604,2169,94,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,8.0
908,2020,20200604,2169,94,303,,Hook with Skin,20Hook,792.0,792.0,160.0,43.0
909,2020,20200604,2169,94,304,,Empty Hook,20Hook,792.0,792.0,160.0,69.0
910,2020,20200604,2169,94,305,,Hook with Bait,20Hook,792.0,792.0,160.0,19.0
911,2020,20200605,2331,96,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,11.0
912,2020,20200605,2331,96,303,,Hook with Skin,20Hook,792.0,792.0,160.0,38.0
913,2020,20200605,2331,96,304,,Empty Hook,20Hook,792.0,792.0,160.0,98.0
914,2020,20200605,2331,96,305,,Hook with Bait,20Hook,792.0,792.0,160.0,10.0
915,2020,20200605,2331,96,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
916,2020,20200624,2165,97,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,27.0
917,2020,20200624,2165,97,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,2.0
918,2020,20200624,2165,97,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,3.0
919,2020,20200624,2165,97,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
920,2020,20200624,2165,97,303,,Hook with Skin,20Hook,792.0,792.0,160.0,20.0
921,2020,20200624,2165,97,304,,Empty Hook,20Hook,792.0,792.0,160.0,90.0
922,2020,20200624,2165,97,305,,Hook with Bait,20Hook,792.0,792.0,160.0,9.0
923,2020,20200624,2165,97,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,4.0
924,2020,20200625,2166,98,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,24.0
925,2020,20200625,2166,98,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,7.0
926,2020,20200625,2166,98,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,1.0
927,2020,20200625,2166,98,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
928,2020,20200625,2166,98,303,,Hook with Skin,20Hook,792.0,792.0,160.0,25.0
929,2020,20200625,2166,98,304,,Empty Hook,20Hook,792.0,792.0,160.0,86.0
930,2020,20200625,2166,98,305,,Hook with Bait,20Hook,792.0,792.0,160.0,6.0
931,2020,20200625,2166,98,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,7.0
932,2020,20200626,2156,99,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
933,2020,20200626,2156,99,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
934,2020,20200626,2156,99,303,,Hook with Skin,20Hook,792.0,792.0,160.0,18.0
935,2020,20200626,2156,99,304,,Empty Hook,20Hook,792.0,792.0,160.0,109.0
936,2020,20200626,2156,99,305,,Hook with Bait,20Hook,792.0,792.0,160.0,11.0
937,2020,20200627,2330,100,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
938,2020,20200627,2330,100,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,17.0
939,2020,20200627,2330,100,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,3.0
940,2020,20200627,2330,100,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
941,2020,20200627,2330,100,138,Bathyraja aleutica,Aleutian Skate,20Hook,792.0,792.0,160.0,3.0
942,2020,20200627,2330,100,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,7.0
943,2020,20200627,2330,100,303,,Hook with Skin,20Hook,792.0,792.0,160.0,11.0
944,2020,20200627,2330,100,304,,Empty Hook,20Hook,792.0,792.0,160.0,56.0
945,2020,20200627,2330,100,305,,Hook with Bait,20Hook,792.0,792.0,160.0,38.0
946,2020,20200627,2330,100,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
947,2020,20200628,2168,101,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,36.0
948,2020,20200628,2168,101,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
949,2020,20200628,2168,101,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,2.0
950,2020,20200628,2168,101,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
951,2020,20200628,2168,101,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
952,2020,20200628,2168,101,304,,Empty Hook,20Hook,792.0,792.0,160.0,37.0
953,2020,20200628,2168,101,305,,Hook with Bait,20Hook,792.0,792.0,160.0,56.0
954,2020,20200628,2168,101,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
955,2020,20200629,2167,102,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,3.0
956,2020,20200629,2167,102,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,14.0
957,2020,20200629,2167,102,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
958,2020,20200629,2167,102,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
959,2020,20200629,2167,102,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,3.0
960,2020,20200629,2167,102,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,20.0
961,2020,20200629,2167,102,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
962,2020,20200629,2167,102,201,Primnoa pacifica,Red Tree Coral,20Hook,792.0,792.0,160.0,1.0
963,2020,20200629,2167,102,303,,Hook with Skin,20Hook,792.0,792.0,160.0,8.0
964,2020,20200629,2167,102,304,,Empty Hook,20Hook,792.0,792.0,160.0,60.0
965,2020,20200629,2167,102,305,,Hook with Bait,20Hook,792.0,792.0,160.0,32.0
966,2020,20200630,2157,103,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,26.0
967,2020,20200630,2157,103,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,9.0
968,2020,20200630,2157,103,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
969,2020,20200630,2157,103,303,,Hook with Skin,20Hook,792.0,792.0,160.0,23.0
970,2020,20200630,2157,103,304,,Empty Hook,20Hook,792.0,792.0,160.0,80.0
971,2020,20200630,2157,103,305,,Hook with Bait,20Hook,792.0,792.0,160.0,17.0
972,2020,20200631,2151,104,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,11.0
973,2020,20200631,2151,104,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,8.0
974,2020,20200631,2151,104,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
975,2020,20200631,2151,104,210,Pycnopodia helianthoides,Sunflower Sea Star,20Hook,792.0,792.0,160.0,1.0
976,2020,20200631,2151,104,303,,Hook with Skin,20Hook,792.0,792.0,160.0,9.0
977,2020,20200631,2151,104,304,,Empty Hook,20Hook,792.0,792.0,160.0,65.0
978,2020,20200631,2151,104,305,,Hook with Bait,20Hook,792.0,792.0,160.0,22.0
979,2020,20200631,2151,104,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,4.0
980,2020,20200632,2323,105,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
981,2020,20200632,2323,105,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
982,2020,20200632,2323,105,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,3.0
983,2020,20200632,2323,105,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,2.0
984,2020,20200632,2323,105,303,,Hook with Skin,20Hook,792.0,792.0,160.0,19.0
985,2020,20200632,2323,105,304,,Empty Hook,20Hook,792.0,792.0,160.0,94.0
986,2020,20200632,2323,105,305,,Hook with Bait,20Hook,792.0,792.0,160.0,15.0
987,2020,20200632,2323,105,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
988,2020,20200633,2146,106,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,13.0
989,2020,20200633,2146,106,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,5.0
990,2020,20200633,2146,106,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,21.0
991,2020,20200633,2146,106,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,3.0
992,2020,20200633,2146,106,119,Sebastes borealis,Shortraker Rockfish,20Hook,792.0,792.0,160.0,7.0
993,2020,20200633,2146,106,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
994,2020,20200633,2146,106,303,,Hook with Skin,20Hook,792.0,792.0,160.0,17.0
995,2020,20200633,2146,106,304,,Empty Hook,20Hook,792.0,792.0,160.0,84.0
996,2020,20200633,2146,106,305,,Hook with Bait,20Hook,792.0,792.0,160.0,7.0
997,2020,20200634,2144,107,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,15.0
998,2020,20200634,2144,107,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,1.0
999,2020,20200634,2144,107,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,000",2020,20200634,2144,107,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,001",2020,20200634,2144,107,303,,Hook with Skin,20Hook,792.0,792.0,160.0,13.0
"1,002",2020,20200634,2144,107,304,,Empty Hook,20Hook,792.0,792.0,160.0,73.0
"1,003",2020,20200634,2144,107,305,,Hook with Bait,20Hook,792.0,792.0,160.0,38.0
"1,004",2020,20200634,2144,107,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,5.0
"1,005",2020,20200635,2143,108,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,4.0
"1,006",2020,20200635,2143,108,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,10.0
"1,007",2020,20200635,2143,108,91,Porifera,unident. Sponge,20Hook,792.0,792.0,160.0,2.0
"1,008",2020,20200635,2143,108,126,Prionace glauca,Blue Shark,20Hook,792.0,792.0,160.0,1.0
"1,009",2020,20200635,2143,108,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,010",2020,20200635,2143,108,303,,Hook with Skin,20Hook,792.0,792.0,160.0,1.0
"1,011",2020,20200635,2143,108,304,,Empty Hook,20Hook,792.0,792.0,160.0,97.0
"1,012",2020,20200635,2143,108,305,,Hook with Bait,20Hook,792.0,792.0,160.0,7.0
"1,013",2020,20200635,2143,108,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
"1,014",2020,20200636,2290,109,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
"1,015",2020,20200636,2290,109,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
"1,016",2020,20200636,2290,109,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,017",2020,20200636,2290,109,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,4.0
"1,018",2020,20200636,2290,109,95,(includes hard and soft),unident. Coral,20Hook,792.0,792.0,160.0,1.0
"1,019",2020,20200636,2290,109,303,,Hook with Skin,20Hook,792.0,792.0,160.0,12.0
"1,020",2020,20200636,2290,109,304,,Empty Hook,20Hook,792.0,792.0,160.0,45.0
"1,021",2020,20200636,2290,109,305,,Hook with Bait,20Hook,792.0,792.0,160.0,80.0
"1,022",2020,20200636,2290,109,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"1,023",2020,20200637,2293,110,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,8.0
"1,024",2020,20200637,2293,110,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"1,025",2020,20200637,2293,110,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,026",2020,20200637,2293,110,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,7.0
"1,027",2020,20200637,2293,110,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,028",2020,20200637,2293,110,126,Prionace glauca,Blue Shark,20Hook,792.0,792.0,160.0,1.0
"1,029",2020,20200637,2293,110,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,4.0
"1,030",2020,20200637,2293,110,303,,Hook with Skin,20Hook,792.0,792.0,160.0,9.0
"1,031",2020,20200637,2293,110,304,,Empty Hook,20Hook,792.0,792.0,160.0,83.0
"1,032",2020,20200637,2293,110,305,,Hook with Bait,20Hook,792.0,792.0,160.0,20.0
"1,033",2020,20200638,2149,111,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,2.0
"1,034",2020,20200638,2149,111,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"1,035",2020,20200638,2149,111,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,036",2020,20200638,2149,111,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,20.0
"1,037",2020,20200638,2149,111,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
"1,038",2020,20200638,2149,111,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
"1,039",2020,20200638,2149,111,304,,Empty Hook,20Hook,792.0,792.0,160.0,85.0
"1,040",2020,20200638,2149,111,305,,Hook with Bait,20Hook,792.0,792.0,160.0,14.0
"1,041",2020,20200638,2149,111,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
"1,042",2020,20200639,2321,112,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,8.0
"1,043",2020,20200639,2321,112,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"1,044",2020,20200639,2321,112,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,10.0
"1,045",2020,20200639,2321,112,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
"1,046",2020,20200639,2321,112,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
"1,047",2020,20200639,2321,112,304,,Empty Hook,20Hook,792.0,792.0,160.0,55.0
"1,048",2020,20200639,2321,112,305,,Hook with Bait,20Hook,792.0,792.0,160.0,54.0
"1,049",2020,20200854,2090,31,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,14.0
"1,050",2020,20200854,2090,31,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"1,051",2020,20200854,2090,31,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,21.0
"1,052",2020,20200854,2090,31,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,1.0
"1,053",2020,20200854,2090,31,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,054",2020,20200854,2090,31,303,,Hook with Skin,20Hook,792.0,792.0,160.0,11.0
"1,055",2020,20200854,2090,31,304,,Empty Hook,20Hook,792.0,792.0,160.0,51.0
"1,056",2020,20200854,2090,31,305,,Hook with Bait,20Hook,792.0,792.0,160.0,46.0
"1,057",2020,20200854,2090,31,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"1,058",2020,20200855,2096,32,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,7.0
"1,059",2020,20200855,2096,32,57,Sebastes pinniger,Canary Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,060",2020,20200855,2096,32,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,061",2020,20200855,2096,32,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,062",2020,20200855,2096,32,304,,Empty Hook,20Hook,792.0,792.0,160.0,90.0
"1,063",2020,20200856,2101,33,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,2.0
"1,064",2020,20200856,2101,33,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,17.0
